annotation_example,case,author,doc_id,snippet
29,snippet_diff_author_diff_corpus_dev_out,Hindawi_48,50539692,"أجل يا سادتي، لقد كنت أقرأ له بعض الأحايين مقالات عن القطن المصري، أو العامل المصري، والتعطل المصري، فيعتريني دوار، يعتريني شيء كمن عاش في حلم فأفاق على حقيقته، فأقتطع المقال، وقد خُيِّل إليَّ أن عليه أثر العرق والتعب والدموع،
"
29,snippet_same_author_diff_doc_dev_out,Gumar_20,00240,"ريوف:بسااافر
هند فاتحه عيونها:وين؟؟؟
ريوف:لهلي أمريكا
هند:هاااا قولي والله من صجك؟؟رايحه معك رايحه معك عساني لو اتعلق بجناح الطياره ههههههه
ريوف:والله فكره حلوة لا تذكره ولا هم يحزنون..
هند:ايوه انتي ما تعرفين ان انا ام افكار خطيره،، بعدين اذا رحتي
"
29,snippet_diff_author_diff_corpus_dev_in,Hindawi_73,93085140,"فقال الرجل: «لا عجب أن تتلعثم فى حضرة إلهك، فما كل يوم يظهر الله للناس. لا تقل لأحد أنك رأيتنى، فإنى أحب أن أظهر لمخلوقاتى فى السر». فحنى عبده رأسه مرات عديدة بسرعة لم يكن يدرى أنه قادر عليها أو
"
29,snippet_diff_author_same_corpus_dev_in,Gumar_44,00999,"0000000
مرت الايام خفيفه للعنود وبين ناصر واللقا كان سهران طول الليل على صوتهم وضحكاتهم وكل ليله كان اللقاء غير عن الليله اللي قبلها .. كان الحب بينهم صادق شفاف حب من البدايه كان صدفه كريهه بالنسبه للعنود ولكن انتهت
"
29,snippet_same_author_same_doc,Gumar_20,00028,"دانه وهي تحاول تبتسم :-حياهم الله
×
×
×
×
صحت نوف من النوم وغيرت ملابسها ونزلت للغداء لان عمها مرسل لها الشغاله تناديها
نزلت ولقت الكل جالس على الغداء والي قهرها ان الماس جالسه جنب سعود وهنادي بالطرف الثاني
"
29,snippet_same_author_diff_doc_dev_in,Gumar_20,00067,"وركبوا السيارة ودقت على خالد اللي بالاول مارد وثاني رد بزعل وساحلت فيه للين رضى وسمع وليد يتريق عليه وانقهر خالد منه وطلب منها تحط سبيكر عشان يمرمطه وجلسووا يتهاوشون على مزح واخيرا تدخلت هديل بعزيمه من الاثنين بالبدايه رفضووا
"
29,snippet_diff_author_same_corpus_dev_out,Gumar_230,00292,"غديررر بتعب واضح على ملامح وجهاا الذبلانه وشفايفها الجافه ..وعيونها المخدره كليأ: اااه اابـــ،ـ،ــ ي مااااي..
جاب لها ماي وساعدها لتشرب وثم سندها على اقرب كرسي..
معاذ: كيفك الحين أحسسسن.؟
غدير:..........
معاذ: قومي يلا حاوولي .
غدير: ماقدرر رجولي ماتشيلني
"
12,main,Hindawi_41,17979520,"تجنب صوبُ الغيث قبرك جافيًا
ومرت عليه المزن وهي جَهام
فقهقه المعتمد في سخرية واستخفاف وصاح: الآن عرفت سخف النمائم وما يمكن أن تنفثه سموم الوشايات! هذان البيتان قلتهما أنا حينما علمت بموت ابن ذي النون صاحب طليطلة، وابن زيدون
"
12,snippet_diff_author_same_corpus_dev_out,Hindawi_7,46851305,"وحاول السائق أن يزيد سرعة السيارة ولكن السيارة قفزت منه قفزة ثم توقف محركها، ففتحت أبواب السيارة جميعًا ونزل منها أربعة أنفار أما السائق، ومن كان خلفه فقد نزلا إلى ناحية الحقل فتسترا بالسيارة، وظلا يتدحرجان نائمين حتى بلغا الحقل،
"
12,snippet_same_author_diff_doc_dev_out,Hindawi_41,97031861,"انفض المجلس، وخرج عمارة من القصر، وبينما هو في الطريق قابله المهذب الأسواني ومعه شيخ غريب عليه سيما الصلاح والزهد لا يفتأ لسانه متمتمًا بالتسبيح والأدعية، فسأله عمارة عنه، فقال: إنه زين الدين بن نجا، وهو رجل تقي يعظ جنود
"
12,snippet_same_author_same_doc,Hindawi_41,17979520,"كان المعتمد يصغي وغرائز العظمة تتوثب في نفسه، فمال على ابن زيدون وقال: وما الطريق إلى هذه القمة الشامخة وهذا الأمل البعيد؟
– الطريق يا مولاي أن تستولي على قرطبة أولا وأن تجعلها قصبة ملكك، ثم تغير منها على هذه
"
12,snippet_diff_author_diff_corpus_dev_in,Gumar_20,00029,"راحت لابوها تمسكه مع كم ثوبه :-يبه قلي تكفيى الي اشوفه صدق ولا خيال
ابوها مسح دمعته بطرف شماغه :-لا يبه حي حي
التفتت له وقالت وهي ترجع لحضنه :-مو مصدقه بغيت اموت يوم قالوا انك مت بغيت اموت ..
"
12,snippet_diff_author_same_corpus_dev_in,Hindawi_60,93949194,"Borges, Jorge Luis: Seven Nights, tr. Eliot Weinberger, A New Directions Book, 1984.
Bouhdiba, Abdelwahab: Sexuality in Islam, tr. from French by Alan Sheridan, Saqi Books, London, 1998.
Briffault, Robert S.: The Troubadours, translated from the French by the author,
"
12,snippet_same_author_diff_doc_dev_in,Hindawi_41,39649030,"وفي إحدى الليالي الممطرة المظلمة، سمعت السيدة نفيسة طرقًا على باب دارها، فأيقظت خادمتها لفتح الباب، وما هي إلا لحظة حتى صعد سرور ومعه سيدته زبيدة، فلما رأت زبيدة أمها سقطت بين ذراعيها باكية، وطفقت تقبلها وتهتف بكلمات متقطعة، أما
"
12,snippet_diff_author_diff_corpus_dev_out,Gumar_248,00669,"وديم بفرحة يا قلبي روحي انبسطي مع إني أشك إنه أحد ينبسط مع الوحوش والغيلان
ربى بكشرة ودوووووم
ضحكت يا ربي وش أسوي إذا زوجك ثقيل طينة قلت لك لا تتزوجيه بس ما رديتي عليّ
ربى بغيض المشكلة إنه حبيب
"
32,main,Gumar_169,00628,"تنَآسِيتكَ نعَم لكنَ بقتَ فيَ دآخلَي ذكرآكَ
بقَى فَيْ دآخليَ ( حُبِك ) بَقى فيَ دآخليَ بيتَك...,
ْْ
/////////////////////////////////////////////////////////////////
اليوم الثاني الصباح وقبل حتى ماتجي الساعة ست...
اتصل رقم غريب على احمد وهو اللي كان نص نايم ونص جالس وهو
"
32,snippet_same_author_same_doc,Gumar_169,00628,"احمد/ريم انتوا بالمدينة؟انا جايك؟
ريم بتنهيدة/احمد احنا مو مطولين مدري على اي محطة ثانية بنرسي خوب اللي راسم الجدول ابوك اسئله وين بنكون يمكن ان احنا نروح مكان ثاني؟
احمد بتنهيدة وهمس/طمنيني عنك انتي بخير…اللي في بطنك بخير؟
ريم بتقطع
"
32,snippet_same_author_diff_doc_dev_out,Gumar_169,00492,"ام تركي/وش فيها حالته بالله!!!
تركي/يبي ياخذ وحدة من بنات الفالح بنت جيرانا؟
ام تركي بحدة/لا.....
عبدالله بانكسار/ليه يمه...
ام تركي/يمه...ماتناسبنا باي شي....انا شايفة بناتهم اكثر من مرة...هذولا غير عنا....وان شاءالله منهي فيهم اللي حضرتك تبيها...غدير ولاعبير؟
تركي بشماتة/ليش منو
"
32,snippet_same_author_diff_doc_dev_in,Gumar_169,00209,"لبنى/ولاشي...
نجود/محد بيجبرك تنسين اللي صار وتسامحين ابوك ها الشي متروك للايام واللي ممكن تسويه بس انك تعدمين نفسك بها الطريقة وانتي توك بعمر الورد فهذا قمة الجنون...يابنت الناس احمدي ربك حرق في يدينك وعمليته بسيطة ماهو بمكان ثاني وتارك
"
32,snippet_diff_author_diff_corpus_dev_out,Hindawi_34,69242916,"لقد جَرَحَ هذا الرَّجلُ منها كبرياءَ الملكة وغِيرة الأنثى؛ فليكن انتقامُها إذلالًا لكبريائه ولرجولته في وقتٍ معًا، وكذلك كان تدبيرها؛ فقد وثب عليه غلمانها في الحمام فانهالوا على رأسه ضربًا بالقباقيب وهم ينزعون أنثييه، ليموت حين يموتُ وقد تحطَّمت كبرياؤه
"
32,snippet_diff_author_same_corpus_dev_out,Gumar_44,00570,"كان حامل معه اكياس كثيييره .. اللي استغربت منها مضاوي ....
طرق الباب طرقه خفيفه .. وما سمع اي نداء منها او استجابه ..
فهد للمره الثانيه يطرق الباب : وبعدها دخل بشويش ..
لقاء الغرفه شبه مضلمه الا نور
"
32,snippet_diff_author_diff_corpus_dev_in,Hindawi_1,94868139,"ارتعدت فرائصه لدى سماع صوت عم شنكل بياع الفول بالحارة. لم يلتفت نحوه ولكنه تساءل في جزع: ترى هل لمحه الرجل؟ وهل يحسن به أن يهرب؟ وزادت سرعة يديه في التفتيش حتى بدا كالأرنب الذي يحفر مأوًى له.
وعاد عم
"
32,snippet_diff_author_same_corpus_dev_in,Gumar_12,00241,"ضاري: طلع متهم بقضية سرقه...
ابتهال: مستحيل...سلطان يسرق مستحيل...
مدى سكتت واستوعبت التغيير اللي حصل على سلطان في الشهور الاخيره...وكم مره شافته متهاوش ويرجع متاخر ....ولا علقت..
ابتهال: مدى تصدقي في سلطان...!!
مدى ودمعت عيونها: لا كنت ملاحظه عليه..
ابتهال
"
17,main,Hindawi_72,17919704,"والفوارق بينها وبين مذهب كارل ماركس وغيره من مذاهب الشيوعية والاشتراكية، معروفة الأصول والحدود بلا اختلاف وبغير لبس أو غموض.
وأهم الفوارق بينها وبين الشيوعية، أنها لا تؤمن بحرب الطبقات، ولا بضرورة الانقلاب الدموي؛ لتحسين أحوال الأُجَرَاء، وتعميم العدالة، وتمكين
"
17,snippet_diff_author_diff_corpus_dev_in,Gumar_214,01185,"أم سعود وهي ترفع يدها:آآآميــن .. وإن شاء الله دلال وأحمد بعد
الكل: إن شاء الله
أحمد وهو يقوم: يلاا إحنى نستأذن الحين لاازم نروح لأنه بعد ساعة الطيارة بتطير
الكل قام وسلم .. ودلال ما ودها تروح وتبي أي
"
17,snippet_same_author_diff_doc_dev_in,Hindawi_72,85807391,"ومنها كتاب التنبؤ بالغيب عند مفكري الإسلام، وكتاب الشعراني إمام التصوف في عصره، وكتاب الأحلام للدكتور توفيق الطويل مدرس الفلسفة بجامعة فاروق الأول، وكلها نمط واحد في حسن التقسيم وتقرير المعلومات وفطانة التعقيب.
وظهرت إلى جانب هذه الكتب القيمة والرسائل
"
